id	created_at	text	retweet_count	favorite_count			
7.86E+17	10/12/2016 16:24	RT @omerizer: Doors opened at 8! Cleveland is voting early for Hillary! #OHHillYes #HRCle https://t.co/NVzdwvKIza	2601	0			
7.86E+17	10/12/2016 16:10	"If Trump wants to compare what he and Hillary have done for the last 30 years, by all means: https://t.co/5A6FafMVW0 https://t.co/4KsiPOBibW"	3862	8168			
7.86E+17	10/12/2016 15:26	"""The Dispatch urges voters to elect Hillary Clinton."" —@DispatchAlerts https://t.co/nR8Eo57KVr #OHVotesEarly"	976	3103			
7.86E+17	10/12/2016 15:03	"RT @kendallybrown: I've been crying for the last 3 hours live tweeting #OHVotesEarly. We're really doing this, guys. We're electing the fir…"	4963	0			
7.86E+17	10/12/2016 14:19	Here are some things we’ve both done over the last 30 years: https://t.co/TCinWEk4mt https://t.co/aXtUzLRYIn	4062	7604			
7.86E+17	10/12/2016 11:57	"""You want to give me a good send-off? Go vote!"" —@POTUS: https://t.co/tTgeqy51PU https://t.co/ESQkLV2yaJ"	8553	17601			
7.86E+17	10/12/2016 2:55	"At the debate, the impeccably dressed Ken Bone asked a great question about meeting our energy needs. Hillary’s res… https://t.co/5Qb49Ctrvg"	4457	19934			
7.86E+17	10/12/2016 1:07	Lots of states have registration deadlines today—and she's counting on you to turn out on November 8.… https://t.co/OTNGm4o64e	1651	5210			
7.86E+17	10/12/2016 0:37	"“It might seem like a very small thing, but these small policies matter.” —@LaverneCox on Hillary improving passpor… https://t.co/Ck3HsO8Cqh"	7287	18839			
7.86E+17	10/11/2016 23:32	LGBT kids are perfect exactly the way they are. #BornPerfect https://t.co/FFylqTxG5b	13849	33647			
7.86E+17	10/11/2016 23:18	"RT @DavidNakamura: Obama on Trump video: ""You don’t have to be a husband or father to say, 'That’s not right.' You just have to be a decent…"	7501	0			
7.86E+17	10/11/2016 23:01	We have a choice between taking serious steps to combat climate change—and refusing to admit it even exists. https://t.co/aqfTlNWen5	2021	6127			
7.86E+17	10/11/2016 22:41	"Trump ""doesn't have the temperament or the judgment...or the basic honesty that a president needs to have"" —@POTUS: https://t.co/To8oTTsBcX"	1819	6295			
7.86E+17	10/11/2016 22:18	Hillary just introduced a new plan to help lift families with children out of poverty: https://t.co/lrVTNbd0zf	1843	5259			
7.86E+17	10/11/2016 21:49	G’mar chatima tova to those celebrating #YomKippur. Wishing you a meaningful day and an easy fast. -H	2332	9309			
7.86E+17	10/11/2016 21:42	"If you’re able, chip in to help the families affected by Hurricane Matthew: https://t.co/GLfx0zJkcb -H"	855	2636			
7.86E+17	10/11/2016 21:41	I’m really concerned for North and South Carolinians dealing with such dangerous flooding. Please heed the latest warnings &amp; stay safe. -H	1602	7901			
7.86E+17	10/11/2016 21:25	RT @tammybaldwin: I'm proud to serve as the first openly-gay Senator &amp; I encourage you to continue fighting for social justice for all #Nat…	2883	0			
7.86E+17	10/11/2016 21:10	"""I often think of that moment when we both came out to each other: me as a gay woman and Hillary as my ally."" —Mira https://t.co/iMUVHVIPKA"	879	4178			
7.86E+17	10/11/2016 20:49	The violence transgender Americans face—particularly transgender women of color—is a rebuke to all of us. We have t… https://t.co/gJWOOuP0xl	4874	12441			
7.86E+17	10/11/2016 20:17	"""Take it from me, your vote can make all the difference in this election.” —@AlGore"					
							
"Text CLIMATE to 47246 to make sure you're registered."""	945	2830					
7.86E+17	10/11/2016 19:59	“Elections have consequences. Your vote counts. Your vote has consequences.” —@AlGore https://t.co/tTgeqxNqYm	1041	2744			
7.86E+17	10/11/2016 19:56	"""Hillary Clinton will make solving the climate crisis a top national priority.” —@AlGore"	1043	3234			
7.86E+17	10/11/2016 19:55	RT @johnpodesta: We can fight climate change because our next president has a plan. @HillaryClinton #ImWithHer https://t.co/lazxsPm48W	1645	0			
7.86E+17	10/11/2016 19:53	RT @johnpodesta: Hillary won’t just meet the goals we set in Paris—she’ll aim to exceed them &amp; cut emissions as much as 30% by 2025. https:…	1016	0			
7.86E+17	10/11/2016 19:52	"We need to elect people up and down the ballot, at every level of government, who take climate change seriously and are ready to take it on."	1101	2786			
7.86E+17	10/11/2016 19:51	"The Paris Climate Agreement is our last, best chance to solve the climate crisis."					
							
"Donald Trump wants to cancel it. https://t.co/Z6Gt7D2YuP"""	680	1538					
7.86E+17	10/11/2016 19:47	"RT @johnpodesta: And whether or not he chooses to acknowledge climate change in his campaign, even Donald can’t ignore it forever... https:…"	688	0			
7.86E+17	10/11/2016 19:44	"""The clean energy superpower of the 21st century is probably going to be Germany, China, or us—and I want it to be us."" —Hillary in Miami"	685	1540			
7.86E+17	10/11/2016 19:43	The choice we face on climate change. https://t.co/ZbNvMcFwyr	724	1516			
7.86E+17	10/11/2016 19:41	FACT: The Pentagon has identified climate change as a threat to America’s national security.	906	1803			
7.86E+17	10/11/2016 19:40	"At this rate, 1 in 8 homes in Florida could be underwater by the end of the century, when kids born today are grandparents."	554	1194			
7.86E+17	10/11/2016 19:39	"We've always had destructive hurricanes, but Hurricane Matthew was likely more destructive because of climate change."	456	1266			
7.86E+17	10/11/2016 19:38	Our next president will either step up our efforts to address climate change or drag us backward and put our whole future at risk.	701	1694			
7.86E+17	10/11/2016 19:36	RT @algore: Our planet can't afford denial on climate or opposition to solutions. @HillaryClinton will work hard to solve the pressing issu…	3989	0			
7.86E+17	10/11/2016 19:34	"“Climate change is real, it’s urgent, and America can take the lead in the world in addressing it.” —Hillary in Miami"	694	1694			
7.86E+17	10/11/2016 19:32	Hillary and @AlGore are live from Miami speaking about why we have to act on climate change. Watch live: https://t.co/GFyG79BkEw	1290	4877			
7.86E+17	10/11/2016 18:44	"RT @POTUS: On International #DayoftheGirl, we remain committed to providing what we all want for our daughters: a future of limitless possi…"	25631	0			
7.86E+17	10/11/2016 18:18	Many states have voter registration deadlines today. Don't sit out—make sure you're registered to vote: https://t.co/tTgeqxNqYm	1747	3515			
7.86E+17	10/11/2016 17:27	"Coming out often takes incredible courage. On #NationalComingOutDay, let's honor that courage by showing LGBT Ameri… https://t.co/0CJwesashh"	10719	30059			
7.86E+17	10/11/2016 17:04	"Every girl—in every country—deserves to get an education and reach her dreams. Thank you, @FLOTUS. https://t.co/1KhjnUAtLl #DayoftheGirl"	3630	9271			
7.86E+17	10/11/2016 16:31	"RT @PostOpinions: POST EDITORIAL- Donald Trump, Putin’s puppet https://t.co/sELaX1x0sD"	1459	0			
7.86E+17	10/11/2016 16:15	The choice on climate change:					
Hillary has a plan to turn America into a clean energy superpower.							
"Trump calls it a """"… https://t.co/Hev46Br2ob"""	3834	9221					
7.86E+17	10/11/2016 15:45	"RT @mpshapiro: NEW: @HillaryClinton will double the Child Tax Credit to $2,000 for young kids, rewarding work &amp; reducing poverty: https://t…"	1669	0			
7.86E+17	10/11/2016 15:39	"RT @rtraister: HRC unveils plan to tackle deep poverty. Everything about this, at this stage of the race, is remarkable. https://t.co/dEGWh…"	2105	0			
7.86E+17	10/11/2016 15:01	"18,000 strong turned out in Columbus last night. Make sure you and your friends register and turn out to vote:… https://t.co/Zzv5KBAAo6"	3095	10088			
7.86E+17	10/11/2016 14:35	Every single American deserves full equality under our laws—no matter who you are or who you love.… https://t.co/Fo5uuCc6Sd	10280	25412			
7.86E+17	10/11/2016 14:08	RT @ezraklein: Trump's plan today: start a fight with Paul Ryan					
							
Clinton's plan today: outline agenda to fight deep poverty							
							
"https://t.co/e…"""	5794	0					
7.86E+17	10/11/2016 12:59	"""We urge voters to dump Trump and choose the clearly qualified candidate in this race: Hillary Clinton” —@DenverPost https://t.co/x62lrGm1MB"	2210	7084			
7.86E+17	10/11/2016 12:21	Does Trump have the discipline to be a good leader? You decide. https://t.co/KfdtXNeFfE	4615	9245			
7.86E+17	10/11/2016 4:08	"Thinking of my friend and outstanding public servant Brooklyn DA Ken Thompson, who passed away yesterday. My prayer… https://t.co/ItcT1D3T3F"	2394	13230			
7.86E+17	10/11/2016 1:52	"""Trump is the worst major-party candidate this republic has ever produced."" —@ForeignPolicy https://t.co/UdsK7rdqAy"	3697	10952			
7.86E+17	10/11/2016 1:01	It'd been 100 years since @DispatchAlerts endorsed a Democrat for president—until now: https://t.co/nR8Eo57KVr	2035	6442			
7.86E+17	10/11/2016 0:30	RT @timkaine: The difference between Hillary and Donald in less than 45 seconds. https://t.co/FEvRjpqDjF	3831	0			
7.86E+17	10/11/2016 0:11	We counted all the times Donald Trump lied in last night’s debate so you didn’t have to. https://t.co/kHkzkVkfmv	2607	6855			
7.86E+17	10/11/2016 0:05	RT @dougmillsnyt: .@HillaryClinton on the campus of The Ohio State University. https://t.co/gRpPGuZwDk	6600	0			
7.86E+17	10/10/2016 23:50	"RT @HillaryforOH: The South Oval @OhioState is a sea of supporters tonight, because college students are going to help Hillary win Ohio thi…"	3825	0			
7.86E+17	10/10/2016 23:22	RT @tyleroakley: the new episode of #TheTylerOakleyShow is my favorite one yet. @HillaryClinton's running-mate @timkaine is the real deal!…	908	0			
7.86E+17	10/10/2016 23:01	.@ForeignPolicy has never endorsed a candidate for political office.					
							
"Until now: https://t.co/UdsK7rdqAy"""	2932	7763					
7.86E+17	10/10/2016 21:59	Trump owes the country an apology for all of the horrible things he's said. It's time for him to take responsibilit… https://t.co/6EbutvHcKA	9711	23448			
7.86E+17	10/10/2016 21:19	Never heard of a “blue collar worker” losing nearly $1 billion in a year and cheating hundreds of other workers in… https://t.co/mZlCyXs9uX	7319	17915			
7.86E+17	10/10/2016 20:59	Six moments from last night's debate that prove Trump is totally unfit to be president. https://t.co/folGdwMZru	1696	4981			
7.86E+17	10/10/2016 19:50	"It’s easy to get cynical about politics, but that’s what the other side wants you to feel."					
							
"Prove them wrong: https://t.co/u72wraOmhX"""	1112	3204					
7.86E+17	10/10/2016 19:46	"""We’re going to make public colleges like Wayne State tuition-free for working families.” —Hillary in Detroit https://t.co/P5fIYT0kHQ"	997	3427			
7.86E+17	10/10/2016 19:40	Donald Trump actually stood on a debate stage and said wages in America are too high.	1150	2901			
7.86E+17	10/10/2016 19:39	"If Trump wants to make America great again, he should start by buying American steel for his construction projects."	1409	4063			
7.86E+17	10/10/2016 19:30	"Here in America, we are taught to and we should respect each other, lift each other up, and celebrate our diversity."	1118	3505			
7.86E+17	10/10/2016 19:26	"“Last night, Donald Trump spent his time attacking when he should have been apologizing.” —Hillary"	1157	3681			
7.86E+17	10/10/2016 19:25	"""To paraphrase my friend Michelle Obama, one of us went high and one of us went low!” —Hillary on last night’s debate"	826	2797			
7.86E+17	10/10/2016 19:21	Just 29 days left until Election Day. Join Hillary for her first stop since last night's debate ? https://t.co/Tixbe3rsFN	995	4710			
7.86E+17	10/10/2016 18:58	"RT @realgranthill33: I've been in a lot of locker rooms, and what Trump said is not locker room banter. Don't let this pass, go to https://…"	3940	0			
7.86E+17	10/10/2016 18:30	43 times Donald Trump lied—or was just totally wrong—on the debate stage last night: https://t.co/yG2IVPEvpK	3530	8009			
7.86E+17	10/10/2016 18:13	Hillary's been fighting for kids and families her entire career—and that's the experience she'll take to the White… https://t.co/2syqm2ACqq	5100	16014			
7.86E+17	10/10/2016 16:56	He went low; she went high. https://t.co/DBquZmsaQl	2380	8749			
7.86E+17	10/10/2016 16:34	"RT @timkaine: I spent an afternoon visiting with retirees in Pennsylvania, and one thing is clear—they aren't buying what Donald Trump is s…"	4581	0			
7.86E+17	10/10/2016 16:07	"RT @POTUS: Just like Michelle says, when they go low, we go high. @HillaryClinton went high and showed why she'll be a POTUS for all Americ…"	27233	0			
7.86E+17	10/10/2016 15:28	Ryan is still endorsing Trump. https://t.co/L30EZvUbm0	4454	9809			
7.85E+17	10/10/2016 14:53	RT @ForeignPolicy: The editors of Foreign Policy have never endorsed a candidate for political office -- until now. https://t.co/2BvlgKcvDu…	6617	0			
7.85E+17	10/10/2016 14:32	"Trump lost last night's debate before he even took the stage, and it only got worse from there. https://t.co/GTZvkLzQRb"	2600	8812			
7.85E+17	10/10/2016 13:30	"""Only one candidate on the ballot Nov. 8 belongs anywhere near the White House, and it’s Hillary."" —@BostonGlobe https://t.co/oQs70AlmQq"	3346	10733			
7.85E+17	10/10/2016 12:24	"If Trump stands by what he said about women as “locker room talk,” he's clearly not sorry. https://t.co/Uhw4795mA9"	12131	25933			
7.85E+17	10/10/2016 12:16	RT @nytopinion: He lied about a sex tape. He lied about tax rates. He lied about ISIS. https://t.co/2e6gMnR2dL	5390	0			
7.85E+17	10/10/2016 5:07	RT @paulkrugman: Let's be clear: a candidate for president promised to put his opponent in jail if he wins. Everything else is secondary.	24907	0			
7.85E+17	10/10/2016 4:05	"Tonight, Trump dismissed his comments about groping women as ""locker room talk."""					
							
"But words matter. https://t.co/u4wo2Leyol"""	5044	14790					
7.85E+17	10/10/2016 3:44	She won. https://t.co/b8lLNPWUiM #Debate https://t.co/C4MP8cPONF	21444	51259			
7.85E+17	10/10/2016 3:23	"RT @jes_chastain: Im very proud of @HillaryClinton tonight. It was a very uncomfortable debate. When he went low, she went high. #imwithher…"	6445	0			
7.85E+17	10/10/2016 3:22	RT @latimes: Who won the debate? Judges say: Clinton was the overall winner					
"More: https://t.co/Pti60VDate https://t.co/BhuZRF8out"""	4072	0					
7.85E+17	10/10/2016 3:19	"RT @sean_p_thomas: On substance, on style, on dignity, on temperament, the clear victor is @HillaryClinton. An overgrown toddler vs. a virt…"	4374	0			
7.85E+17	10/10/2016 3:08	"RT @literally_trump: ""She doesn't quit, she doesn't give up, she's a fighter"" —Donald Trump on Hillary Clinton, tonight https://t.co/tXZuLL…"	1609	0			
7.85E+17	10/10/2016 3:03	"RT @mic: Hillary Clinton won the second #debate, mostly because Donald Trump totally imploded"					
"https://t.co/Vq6JLlRbGs https://t.co/rmEtk2tj…"""	3733	0					
7.85E+17	10/10/2016 2:57	"RT @RNicholasBurns: @HillaryClinton won this debate on judgment, intelligence, maturity.  Trump showed how disastrously ill-suited he is fo…"	5990	0			
7.85E+17	10/10/2016 2:53	"RT @MartinOMalley: .@HillaryClinton is a fighter. And she just proved, once again, that she's the only candidate who has what it takes to b…"	4153	0			
